ID,Country,VFN,Mp,Mh,Man,MMS,Tan,T,Va,Ve,Mk,Cn,Ct,Cr,r,m (kg),Mt,Enedc (g/km),Ewltp (g/km),W (mm),At1 (mm),At2 (mm),Ft,Fm,ec (cm3),ep (KW),z (Wh/km),IT,Ernedc (g/km),Erwltp (g/km),De,Vf,Status,year,Date of registration,Fuel consumption ,Electric range (km)
54719100,FR,IP-HMR____MA5_1315-VF7-0,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E2*2007/46*0003*64,S,XHMR,V/AAXS,CITROEN,C3,M1,M1,1,1055.0,1190.0,,123.0,2539.0,1483.0,1480.0,PETROL,M,1199.0,61.0,,e2 28 29,,1.9,,,P,2021,2021-02-23,5.5,
50585286,DE,IP-JAA1MTPJT4A_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0676*10,RJA,BE2,MT6UA4GA5000,RENAULT,CLIO,M1,M1,1,1157.0,1253.0,,118.0,2583.0,1494.0,1506.0,PETROL,M,999.0,67.0,,E9  28 29,,1.9,,,P,2021,2021-06-08,5.2,
52411613,DE,IP-0500729-U5Y-1,KIA,KIA SLOVAKIA,KIA SLOVAKIA SRO,,E5*2007/46*1081*06,QLE,F5P24,D721Z1,KIA,SPORTAGE,M1,M1,1,1637.0,1822.0,,192.0,2670.0,1609.0,1620.0,PETROL,M,1591.0,130.0,,,,,,,P,2021,2021-02-26,8.5,
45621285,SI,IP-EHZ____AMN84243-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0601*13,J,JEHZR,C2C302,DS,DS7 / CROSSBACK 2.0 / HDI AUT.,M1,M1,1,1723.0,1796.0,,163.0,2738.0,1637.0,1616.0,DIESEL,M,1997.0,130.0,,,,,,,P,2021,2021-04-21,6.2,
50570467,DE,IP-FBC1NCPDW5A_001-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0546*21,RFB,KF2,NCBTB7U20100,RENAULT,MEGANE,M1,M1,1,1425.0,1539.0,,147.0,2712.0,1574.0,1577.0,PETROL,M,1332.0,117.0,,,,,,,P,2021,2021-03-29,,
61224324,CZ,IP-PQ26ZZZ_A0_0523-TMB-1,VW-SAIC,SKODA,SKODA AUTO AS,,E8*2007/46*0319*13,5J,ACDKLDX01,NFM5FM5DF0024BIN1B7A,SKODA,FABIA,M1,M1,1,1136.0,1258.0,,121.0,2455.0,1441.0,1435.0,PETROL,M,999.0,70.0,,e8 29,,1.1,,,P,2021,2021-07-28,5.3,
54327579,FR,IP-FBC1A6DDW5B_003-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0546*25,RFB,BH2,A6BUC6920100,RENAULT,MEGANE,M1,M1,1,1422.0,1551.0,,121.0,2670.0,1574.0,1577.0,DIESEL,M,1461.0,85.0,,e2 28 29,,1.7,,,P,2021,2021-12-08,4.6,
56568351,BE,IP-HNP____MB6_1424-VF7-0,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E4*2007/46*1241*14,2,R,HNPM-R1F500,CITROEN,C3 AIRCROSS,M1,M1,1,1254.0,1386.0,,133.0,2604.0,1513.0,1491.0,PETROL,M,1199.0,81.0,,e2 29 37,,,,,P,2021,2021-12-29,,
56541762,BE,IP-JAA1MTPJT4A_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0676*10,RJA,BE2,MT6UA4GA5000,RENAULT,CLIO,M1,M1,1,1157.0,1244.0,,117.0,2583.0,1506.0,1494.0,PETROL,M,999.0,67.0,,e9 28 29,,2.7,,,P,2021,2021-06-21,4.9,
47373718,IT,,TESLA,TESLA,TESLA INC,,E4*2007/46*1293*17,003,E3LD,BGB1S5N,TESLA,MODEL 3,,M1,1,1926.0,,0.0,0.0,2875.0,,,ELECTRIC,E,,153.0,,,,,,,P,2021,2021-06-22,,
56831234,HU,IP-08_BAT_0075_01-W0V-1,STELLANTIS,OPEL AUTOMOBILE,OPEL AUTOMOBILE GMBH,,E4*2007/46*0996*25,B-K,CA026DB12,BH1BATKH315,OPEL,ASTRA,M1,M1,1,1280.0,1375.0,,118.0,2662.0,1540.0,1557.0,PETROL,M,1199.0,81.0,,,,,,,P,2021,2021-12-07,,
55041015,FR,IP-HNS____ATN85440-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*15,U,S,HNSS-R1BG00,PEUGEOT,2008,M1,M1,1,1280.0,1355.0,,134.0,2605.0,1550.0,1550.0,PETROL,M,1199.0,96.0,,e2 28 29,,2.1,,,P,2021,2021-10-08,5.9,
45071228,RO,IP-JFB1M6PJT4A_000-UU1-0,RENAULT-NISSAN-MITSUBISHI,DACIA,AUTOMOBILE DACIA SA,,E19*2007/46*0026*04,DJF,BEV,M66UA23M5200,DACIA,SANDERO,M1,M1,1,1171.0,1287.0,,128.0,2604.0,1520.0,1520.0,PETROL,M,999.0,67.0,,e19  28 29,,1.8,,,P,2021,,,
51901438,DE,IP-0010414-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1213*12,BMWI-1,8P21,0AW40000,BMW I,I3,M1,M1,1,1345.0,1433.0,0.0,0.0,2570.0,1571.0,1576.0,ELECTRIC,E,,75.0,131.0,,,,,,P,2021,2021-04-29,,359.0
54279755,FR,IP-JDA1MTPJR5A_001-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2001/116*0323*56,SR,DHE2,MT5DA120M00E,DACIA,DUSTER,M1,M1,1,1266.0,1404.0,,140.0,2673.0,1563.0,1570.0,PETROL,M,999.0,74.0,,,,,,,P,2021,2021-02-04,,
849668,ES,,STELLANTIS,OPEL AUTOMOBILE,OPEL AUTOMOBILE GMBH,,E4*2007/46*1194*16,P7MONOCABC,EA025DB12,BE1VADPH0A5,OPEL,CROSSLAND,M1,M1,1,1254.0,,,133.0,2604.0,1513.0,1491.0,PETROL,M,1199.0,81.0,,,,2.1,,,P,2021,2021-12-28,,
51562709,DE,IP-03_952_0261-ZAR-1,STELLANTIS,ALFA ROMEO,ALFA ROMEO SPA,,E3*2007/46*0382*22,952,AXA2,BGAA15NA,ALFA ROMEO,GIULIA QUADRIFOGLIO,M1,M1,1,1735.0,1850.0,,228.0,2820.0,1553.0,1609.0,PETROL,M,2891.0,375.0,,,,,,,P,2021,2021-03-16,10.1,
382943,ES,IP-050531-NLH-1,HYUNDAI,HYUNDAI ASSAN,HYUNDAI ASSAN OTOMOTIV SANAYI VE TICARET AS,,e5*2007/46*0090*00,AC3,B5P11,M53A11,HYUNDAI,I10,M1,M1,1,996.0,,,119.0,2425.0,1479.0,1490.0,PETROL,M,998.0,49.0,,,,,,,P,2021,2021-01-29,5.2,
55474947,FR,IP-MQB27ZZ_A1_0527-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E1*2007/46*1783*25,AW,ABDSGD,FM5FM5DF010N2VR24BI1AA0G,VOLKSWAGEN,POLO,M1,M1,1,1130.0,1250.0,,125.0,2551.0,1499.0,1483.0,PETROL,M,999.0,59.0,,,,,,,P,2021,2021-04-13,5.5,
46746564,IT,IP-0000337-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1676*11,F1X,71AB,IAW50000,BMW,X1 XDRIVE25E,M1,M1,1,1820.0,,,,2670.0,,,PETROL/ELECTRIC,P,1499.0,92.0,138.0,,,,,,P,2021,2021-03-09,,52.0
53339822,PL,IP-MQB37AS_A2_0814-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E1*2001/116*0450*52,5N,ACDPCAX0,FM6FM6C9011N5N2TVR24BI1ASA0M1G,VOLKSWAGEN  VW,TIGUAN,M1,M1,1,1510.0,1637.0,,149.0,2678.0,1579.0,1569.0,PETROL,M,1498.0,110.0,,,,,,,P,2021,2021-01-13,6.4,
44973791,LU,IP-MQB27SZ_A0_0549-TMB-1,,DUPLICATE,SKODA AUTO AS,,E8*2007/46*0349*10,NW,ABCDLAAX0,NFD7FD7CW0094BISTNK3N1A1A,SKODA,KAMIQ,M1,M1,1,1256.0,1388.0,108.0,133.0,2639.0,1521.0,1506.0,PETROL,M,999.0,81.0,,e8  28 29,,1.9,,,P,2021,,,
47087949,IT,IP-03_MP_0271-ZFA-1,STELLANTIS,FIAT GROUP,FCA ITALY SPA,,E3*2007/46*0508*12,MP,JHPFP,HN1BBH1,JEEP,COMPASS,M1G,M1,1,1935.0,,,166.0,2636.0,,,PETROL/ELECTRIC,P,1332.0,132.0,162.0,,,,,,P,2021,2021-11-26,6.2,47.0
53042125,PT,IP-2020_8425-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2018/858*00016*00,R2CW,H01LT0,CZAL055A,MERCEDES-BENZ,C 300 d,M1,M1,1,1775.0,1966.0,,134.0,2865.0,1591.0,1604.0,DIESEL,H,1993.0,195.0,,,,,,,P,2021,2021-07-13,,
55995743,NO,,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,E6*2007/46*0429*00,"XA5P(EU,M)",AXAP54(N),AXAP54L-ANXMBW(1A),TOYOTA,RAV4,M1,M1,1,1985.0,,,22.0,2690.0,1610.0,1640.0,PETROL/ELECTRIC,P,2487.0,136.0,,,,,,,P,2021,2021-07-14,1.0,75.0
46007515,IT,IP-0097-JT1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,E6*2007/46*0338*03,AX1T(EU M),MAXH10H,MAXH10L-AHXEBW(2F),TOYOTA,TOYOTA C-HR,M1,M1,1,1560.0,,,120.0,2640.0,,,PETROL,H,1987.0,112.0,,E6 28,,,,,P,2021,2021-05-17,4.0,
50040068,DE,IP-2020_2403-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0501*51,212,U014T0,CZAA15EA,MERCEDES-BENZ,E 220 D,M1,M1,1,1750.0,1897.0,,142.0,2939.0,1607.0,1613.0,DIESEL,M,1950.0,143.0,,E1 29,,1.0,,,P,2021,2021-10-19,5.4,
50066288,DE,IP-2020_2605-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*2115*02,R2S,I123T1,CZAL150A,MERCEDES-BENZ,S 400 D 4MATIC,M1,M1,1,2090.0,2287.0,,182.0,3216.0,1655.0,1684.0,DIESEL,M,2925.0,243.0,,,,,,,P,2021,2021-08-25,6.9,
50966336,DE,IP-09_31097-5YJ-1,TESLA,TESLA,TESLA INC,,E4*2007/46*1293*19,003,E5LD,BQB1S5T1,TESLA,MODEL 3,M1,M1,1,1919.0,1999.0,0.0,0.0,2875.0,1580.0,1580.0,ELECTRIC,E,,153.0,147.0,,,,,,P,2021,2021-10-28,,
57352513,NL,IP-JLA1MUP001A_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E6*2018/858*00003*03,RJL,LH2,MU4UA2210000,RENAULT,ARKANA E-TECH,M1,M1,1,1510.0,1616.0,,112.0,2720.0,1560.0,1580.0,PETROL,H,1598.0,69.0,,e2 37,,0.9,,,P,2021,,,
54758921,FR,IP-HNP____MB6F1425-VF7-0,STELLANTIS,AUTOMOBILES CITROEN,AUTOMOBILES CITROEN,,E2*2007/46*0003*66,S,XHNP,Z/AAXS,CITROEN,C3,M1,M1,1,1165.0,1272.0,,121.0,2539.0,1483.0,1480.0,PETROL,M,1199.0,81.0,,e2 28 29,,2.0,,,P,2021,2021-10-29,5.3,
887357,ES,IP-0061-JT1-1,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,e6*2007/46*0318*03,ZE1HEEUM,ZWE211(H),ZWE211L-DHXNBW(1D),TOYOTA,COROLLA,M1,M1,1,1360.0,,76.0,101.0,2640.0,1530.0,1530.0,PETROL,M,1798.0,72.0,,,,,,,P,2021,2021-05-06,4.5,
61095135,CY,,VW-SAIC,SKODA,SKODA AUTO AS,,E8*2007/46*0249*21,NS,ACDTSBX1,NAD7AD7GC0104B15NS7V1B2B,SKODA,KODIAQ,M1,M1,1,1798.0,,135.0,163.0,2788.0,1575.0,1565.0,DIESEL,M,1968.0,110.0,,,,,,,P,2021,,,
56712879,BE,IP-C482_2020_00008-WF0-1,FORD,FORD WERKE GMBH,FORD WERKE GMBH,,E13*2007/46*2188*06,DFK,YZDA1FX,555BJ6A2JAA,FORD,Kuga,M1,M1,1,1564.0,1650.0,,149.0,2710.0,1596.0,1580.0,PETROL,M,1496.0,,,e13 28 29,,3.0,,,P,2021,2021-04-27,5.6,
53370529,PL,IP-MQB37SZ_A3_0556-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E13*2007/46*1845*19,A1,DNNAX1AC4,AD7AD7GC0074BI1AANNIM,VOLKSWAGEN  VW,T-ROC,M1,M1,1,1521.0,1657.0,,169.0,2593.0,1536.0,1537.0,PETROL,M,1984.0,140.0,,e13 28 29,,1.9,,,P,2021,2021-07-15,6.2,
51639169,DE,IP-HNS____MB6F2426-VF3-0,STELLANTIS,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,,E2*2007/46*0405*34,L,R,HNSJ-R1T200,PEUGEOT,308,M1,M1,1,1280.0,1447.0,,131.0,2730.0,1560.0,1565.0,PETROL,M,1199.0,96.0,,E2 28,,0.7,,,P,2021,2021-10-12,5.8,
40496259,DK,,KIA,KIA,KIA CORPORATION,,E4*2007/46*1139*10,DE,C5P21,D61AY1,KIA,NIRO,M1,M1,1,1623.0,1725.0,29.0,31.0,2700.0,1565.0,1579.0,PETROL/ELECTRIC,P,1580.0,77.0,122.0,,,,,,P,2021,,,49.0
52428585,DE,IP-13_2019_526-JMZ-1,MAZDA-SUBARU-SUZUKI-TOYOTA,MAZDA,MAZDA MOTOR CORPORATION,,E1*2007/46*1335*24,DJ1,6HD,6FW01,MAZDA,MAZDA2,M1,M1,1,1100.0,1222.0,,120.0,2570.0,1485.0,1495.0,PETROL,H,1496.0,66.0,,,,,,,P,2021,2021-02-26,5.3,
47227306,IT,IP-03_356_0262-ZFA-1,STELLANTIS,FIAT GROUP,FCA ITALY SPA,,E3*2007/46*0373*29,356,WXM1B,NBAA3BE,FIAT,FIAT TIPO,M1,M1,1,1470.0,1581.0,,121.0,2638.0,,,DIESEL,M,1598.0,96.0,,E3  28 29,,1.5,,,P,2021,2021-05-31,4.5,
51850537,DE,IP-0000475-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1949*04,G4Z,HF11,IAW200M0,BMW,Z4 SDRIVE 20I,M1,M1,1,1505.0,1597.0,,163.0,2470.0,1609.0,1616.0,PETROL,M,1998.0,145.0,,E24 3  28,,1.0,,,P,2021,2021-03-30,,
46332034,IT,IP-YHZ____ATN83143-VF3-0,STELLANTIS,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,,E2*2007/46*0534*16,M,C,YHZU-C2PC00,PEUGEOT,3008,M1,M1,1,1504.0,1631.0,,137.0,2675.0,,,DIESEL,M,1499.0,96.0,,E2 28 29,,1.4,,,P,2021,2021-09-28,4.0,
52195325,DE,IP-MQB37AZ_B0_0911-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2007/46*1900*20,F3,SDGEAF1,FD6FD6DD002RT61C204BIBHA7EM90B3,AUDI,Q3 SPORTBACK E-TRON,M1,M1,1,1815.0,1970.0,38.0,44.0,2677.0,1582.0,1583.0,PETROL/ELECTRIC,P,1395.0,110.0,173.0,,,,,,P,2021,2021-12-07,,57.0
53026766,PT,IP-050605-KNA-1,KIA,KIA,KIA CORPORATION,,E5*2007/46*1077*06,YB,C5P81,M58DZ1,KIA,STONIC,M1,M1,1,1155.0,1289.0,,130.0,2580.0,1537.0,1544.0,PETROL,M,1197.0,62.0,,e5 29,,1.0,,,P,2021,2021-09-15,,
51791452,DE,IP-0000546-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1676*12,F1X,71AA,IAW500B0,BMW,X1 SDRIVE 20I,M1,M1,1,1570.0,1654.0,,149.0,2670.0,1561.0,1562.0,PETROL,M,1998.0,131.0,,E24 29,,1.3,,,P,2021,2021-12-29,6.5,
55511616,FR,IP-YHV____ML6_7127-YAR-0,MAZDA-SUBARU-SUZUKI-TOYOTA,TOYOTA,TOYOTA MOTOR EUROPE NV SA,,E2*2007/46*0537*15,V,A,YHVM-P2S10N(1R),TOYOTA,PROACE,M1,M1,1,1734.0,2032.0,,169.0,3275.0,1630.0,1618.0,DIESEL,M,1499.0,88.0,,e2 29,,0.7,,,P,2021,2021-03-05,6.5,
51788882,DE,IP-0000636-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1677*11,F2GT,6W91,IAW700M0,BMW,218D GRAN TOURER,M1,M1,1,1680.0,1840.0,,145.0,2780.0,1557.0,1558.0,DIESEL,M,1995.0,110.0,,E24 28 29,,1.9,,,P,2021,2021-05-12,5.5,
51820891,DE,IP-0000530-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*2018*04,F1H,7K31,IHW500L0,BMW,118I,M1,M1,1,1365.0,1467.0,,130.0,2670.0,1565.0,1565.0,PETROL,M,1499.0,100.0,,E24  28 29,,2.1,,,P,2021,2021-03-18,5.7,
46306833,IT,IP-YHT____MB6_5123-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*11,U,B,YHTK-X2B400,OPEL,CORSA,M1,M1,1,1218.0,1272.0,,104.0,2540.0,,,DIESEL,M,1499.0,75.0,,,,,,,P,2021,2021-01-20,3.3,
51954408,DE,IP-MLB58_Z_C0_0681-WAU-1,VW-SAIC,AUDI AG,AUDI AG,,E1*2007/46*1801*30,F2,ADRYAQ1,QD7AD7DK001101B20S54BICEM9H66FSB3,AUDI,A6 AVANT 55 TFSI E,M1,M1,1,2150.0,2350.0,35.0,35.0,2932.0,1603.0,1618.0,PETROL/ELECTRIC,P,1984.0,195.0,198.0,,,,,,P,2021,2021-10-04,,83.0
54131761,FR,IP-JFB1M6PJT4A_000-UU1-0,RENAULT-NISSAN-MITSUBISHI,DACIA,AUTOMOBILE DACIA SA,,E19*2007/46*0026*07,DJF,BEV,M66UA23M5200,DACIA,SANDERO,M1,M1,1,1171.0,1269.0,,128.0,2604.0,1520.0,1520.0,PETROL,M,999.0,67.0,,e19 29 37,,1.8,,,P,2021,2021-12-22,5.6,
56855799,HU,IP-HNS____ATN82441-VF3-0,STELLANTIS,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,,E2*2007/46*0405*33,L,R,HNSK-R12000,PEUGEOT,308,M1,M1,1,1395.0,1474.0,,133.0,2730.0,1565.0,1560.0,PETROL,M,1199.0,96.0,,e2 29,,0.8,,,P,2021,2021-07-08,,
55329805,FR,IP-BX72_2019_00005-WF0-1,FORD,FORD WERKE GMBH,FORD WERKE GMBH,,E9*2007/46*3165*04,J2K,ZTJE12X,5EBDPNAQ5AT,FORD,PUMA,M1,M1,1,1348.0,1453.0,,118.0,2588.0,1562.0,1518.0,DIESEL,M,1499.0,88.0,,e9 28 29,,2.0,,,P,2021,2021-01-13,,
56618316,BE,IP-HNS____ATN85442-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*12,U,P,HNSS-J1BC00,PEUGEOT,208,M1,M1,1,1233.0,1341.0,,122.0,2540.0,1500.0,1500.0,PETROL,M,1199.0,96.0,,e2 28 29,,1.9,,,P,2021,2021-02-15,4.5,
54885517,FR,IP-YHT____MB6_5123-VR3-0,STELLANTIS,PSA,PSA AUTOMOBILES SA,,E2*2007/46*0639*14,U,B,YHTK-J2B700,PEUGEOT,208,M1,M1,1,1165.0,1312.0,,108.0,2540.0,1500.0,1500.0,DIESEL,M,1499.0,75.0,,e2 28 29,,1.8,,,P,2021,2021-06-14,4.1,
45293121,SE,IP-0000614-WBA-1,BMW,BMW AG,BAYERISCHE MOTOREN WERKE AG,,E1*2007/46*1750*12,G5K,31CG,IAW50000,BMW,530E XDRIVE,M1,M1,1,2035.0,2165.0,,42.0,2975.0,1599.0,1624.0,PETROL/ELECTRIC,P,1998.0,135.0,187.0,,,,,,P,2021,,,52.0
51507627,DE,IP-MQB37WZ_A2_0247-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E1*2007/46*2014*06,CD,ACDFYAX0,FD7FD7CW002N4BFOML1BVR2A00,"VOLKSWAGEN, VW",GOLF,M1,M1,1,1366.0,1494.0,,136.0,2619.0,1503.0,1533.0,PETROL,H,1498.0,110.0,,,,,,,P,2021,2021-10-19,6.0,
50104074,DE,IP-2019_2610-WDB-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2007/46*1885*13,H1GLE,B323T1,CZAAE5BB,MERCEDES-BENZ,GLE 400 D 4MATIC COUPE,M1G,M1G,1,2295.0,2559.0,,219.0,2935.0,1685.0,1732.0,DIESEL,M,2925.0,243.0,,E1 29,,1.1,,,P,2021,2021-08-05,8.3,
474895,ES,,VW-SAIC,SKODA,SKODA AUTO AS,,E8*2007/46*0319*11,5J,ABDKLDX01,NFM5FM5DF0024BIN1B7A,SKODA,FABIA,M1,M1,1,1116.0,,,120.0,2455.0,1463.0,1457.0,PETROL,M,999.0,70.0,,E8 29,,1.6,,,P,2021,2021-06-01,5.3,
45322673,SE,IP-JAA1MTPJT4A_000-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0676*09,RJA,BE2,MT6UA4GA5000,RENAULT,CLIO,M1,M1,1,1157.0,1244.0,,117.0,2583.0,1506.0,1494.0,PETROL,M,999.0,67.0,,e9 28 29,,1.9,,,P,2021,,,
50913937,DE,IP-MQB48ZZ_B0_0846-TMB-1,VW-SAIC,SKODA,SKODA AUTO AS,,E8*2007/46*0317*17,3T,ACDTUAX11,NAD7AD7GC0054BISTN1B8B,SKODA,SUPERB,M1,M1,1,1674.0,1887.0,,159.0,2836.0,1566.0,1578.0,DIESEL,M,1968.0,147.0,,E8 28,,0.7,,,P,2021,2021-03-31,6.1,
57205606,AT,IP-03_FA1_0234-ZFA-1,STELLANTIS,FIAT GROUP,FCA ITALY SPA,,E3*2018/858*00001*04,FA1,1AEA0000A0,1D2A0,FIAT,FIAT 500,M1,M1,1,1405.0,1492.0,0.0,0.0,2322.0,1470.0,1460.0,ELECTRIC,E,,43.0,149.0,,,,,,P,2021,2021-06-02,,299.0
46002584,IT,IP-4_1227-JSA-1,MAZDA-SUBARU-SUZUKI-TOYOTA,SUZUKI MOTOR CORPORATION,SUZUKI MOTOR CORPORATION,,E4*2007/46*1162*05,MF,H91S,MT-4/L,SUZUKI,IGNIS,M1,M1,1,935.0,,,112.0,2435.0,,,PETROL,H,1197.0,61.0,,,,,,,P,2021,2021-09-08,,
54258979,FR,IP-07A1MKPJE3A_001-VF1-1,RENAULT-NISSAN-MITSUBISHI,RENAULT,RENAULT SAS,,E2*2007/46*0457*19,AH,2BE2,MK5UA1L13000,RENAULT,TWINGO,M1,M1,1,1015.0,1080.0,,118.0,2492.0,1431.0,1443.0,PETROL,M,999.0,48.0,,e9 29,,1.0,,,P,2021,2021-02-08,5.2,
54638182,FR,IP-0022-VF3-0,STELLANTIS,AUTOMOBILES PEUGEOT,AUTOMOBILES PEUGEOT,,E6*2007/46*0350*04,P,S,CFB7-H1B000,PEUGEOT,108,M1,M1,1,915.0,995.0,,109.0,2340.0,1430.0,1420.0,PETROL,M,998.0,53.0,,,,,,,P,2021,2021-05-30,4.8,
44993834,LU,IP-041230-TMA-1,HYUNDAI,HYUNDAI,HYUNDAI MOTOR COMPANY,,E4*2007/46*1522*02,OSE,F5E11,E11B11,HYUNDAI,KONA,M1,M1,1,1760.0,1893.0,0.0,0.0,2600.0,1564.0,1575.0,ELECTRIC,E,,28.0,147.0,,,,,,P,2021,,,484.0
57182287,AT,IP-MQB37WZ_A1_0573-WVW-1,VW-SAIC,VOLKSWAGEN,VOLKSWAGEN AG,,E1*2007/46*2014*10,CD,ACDPBAX0,FM6FM6AJ026N4BISON1VL1AVR2AIM,"VOLKSWAGEN, VW",GOLF,M1,M1,1,1306.0,1413.0,,123.0,2619.0,1533.0,1503.0,PETROL,M,1498.0,96.0,,e1 28 29,,2.0,,,P,2021,2021-01-25,,
52342505,DE,IP-04-KNA-2018-1080,KIA,KIA,KIA CORPORATION,,E4*2007/46*1139*12,DE,C5E21,E11DZ1,KIA,NIRO,M1,M1,1,1667.0,1796.0,0.0,0.0,2700.0,1562.0,1572.0,ELECTRIC,E,,,153.0,,,,,,P,2021,2021-12-08,,
704429,ES,IP-0500712-TMA-1,HYUNDAI,HYUNDAI CZECH,HYUNDAI MOTOR MANUFACTURING CZECH SRO,,e5*2018/858*00001*02,NX4e,F5D21,D72A11,HYUNDAI,TUCSON,M1,M1,1,1606.0,,,139.0,2680.0,1630.0,1637.0,DIESEL,H,1598.0,100.0,,,,,,,P,2021,2021-06-14,5.3,
55575890,FR,IP-03_334_0255-ZFA-1,STELLANTIS,FIAT GROUP,FCA ITALY SPA,,E3*2007/46*0318*28,334,AXV1B,E20Z5,FIAT,500X,M1,M1,1,1505.0,1626.0,,133.0,2570.0,1545.0,1545.0,DIESEL,M,1598.0,96.0,,e3 29,,0.8,,,P,2021,2021-06-01,5.1,
55572052,FR,IP-03_334_0232-ZFA-1,STELLANTIS,FIAT GROUP,FCA ITALY SPA,,E3*2007/46*0318*26,334,AXN1B,E13CF5T,FIAT,500X,M1,M1,1,1395.0,1492.0,,144.0,2570.0,1545.0,1545.0,PETROL,M,999.0,88.0,,e3 28 29,,1.8,,,P,2021,2021-06-30,6.3,
55219014,FR,IP-2021_3405-W1K-1,MERCEDES-BENZ,MERCEDES-BENZ AG,MERCEDES-BENZ AG,,E1*2001/116*0480*42,204X,R71IT1,CZAA05AA,MERCEDES BENZ,CLASSE GLC,M1,M1,1,2115.0,2296.0,,50.0,2873.0,1618.0,1616.0,DIESEL/ELECTRIC,P,1950.0,143.0,252.0,,,,,,P,2021,2021-12-15,1.9,43.0
213749,ES,IP MQB37WZ_A0_0863 VSS 1,VW-SAIC,SEAT,SEAT SA,,E9*2007/46*4008*07,KM,CXDPCAX0,FM6CFM6C90014BI1BAC,CUPRA,FORMENTOR,M1,M1,1,1420.0,,125.0,148.0,2679.0,1585.0,1559.0,PETROL,M,1498.0,110.0,,e9 28 29,,2.0,,,P,2021,2021-10-21,6.5,
55107116,FR,IP-MQB27ZZ_A0_0530-VSS-1,VW-SAIC,SEAT,SEAT SA,,E9*2007/46*3134*28,KJ,BDLAA,FM6SFM6AJ0194BI2A1AAC,SEAT,IBIZA,M1,M1,1,1148.0,1266.0,,117.0,2548.0,1499.0,1479.0,PETROL,M,999.0,81.0,,e9 29,,1.1,,,P,2021,2021-03-10,,
52293414,DE,IP-0500769-TMA-1,HYUNDAI,HYUNDAI CZECH,HYUNDAI MOTOR MANUFACTURING CZECH SRO,,E5*2018/858*00001*02,NX4E,F5P74,A63E11,HYUNDAI,TUCSON IX35,M1,M1,1,1893.0,2003.0,35.0,31.0,2680.0,1615.0,1622.0,PETROL/ELECTRIC,P,1598.0,132.0,177.0,,,,,,P,2021,2021-07-28,,62.0
